article,time_period,uncertainty_matches,uncertainty_label,economic_matches,economic_label,policy_matches,policy_label,epu_label
NYT_8_1999_13,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
SF_11_1998_3,modern,[],0,['economic'],1,[],0,0
SF_2_1999_5,modern,['uncertainty'],1,"['economic', 'economy']",1,['congress'],1,1
SF_8_1995_1,modern,['uncertainty'],1,['economy'],1,[],0,0
NYT_6_2010_49,modern,['uncertainty'],1,['economy'],1,[],0,0
NYT_8_1993_9,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
LA_12_2005_16,modern,['uncertain'],1,['economy'],1,[],0,0
MIHB_11_1995_5,modern,['uncertainty'],1,['economic'],1,[],0,0
SF_8_2007_2,modern,['uncertain'],1,['economy'],1,[],0,0
LA_12_1985_13,modern,[],0,['economic'],1,[],0,0
SF_3_1998_4,modern,['uncertain'],1,['economic'],1,[],0,0
LA_1_1992_34,modern,[],0,['economic'],1,['legislation'],1,0
DMNB_2_2012_6,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
SF_5_1998_3,modern,[],0,['economic'],1,[],0,0
SF_8_2002_6,modern,['uncertainty'],1,['economy'],1,[],0,0
NYT_4_1988_17,modern,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,[],0,0
DMNB_10_1994_14,modern,['uncertainty'],1,['economy'],1,[],0,0
NYT_6_1987_26,modern,['uncertain'],1,['economic'],1,"['congress', 'white house']",1,1
SF_7_2005_3,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
SF_9_1998_6,modern,['uncertainty'],1,"['economic', 'economy']",1,['legislation'],1,1
SF_5_1999_3,modern,['uncertain'],1,['economic'],1,['legislation'],1,1
MIHB_5_1986_9,modern,['uncertain'],1,['economic'],1,[],0,0
NYT_7_1997_9,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
LA_6_1997_40,modern,['uncertainty'],1,[],0,[],0,0
LA_6_2007_11,modern,['uncertain'],1,['economic'],1,['white house'],1,1
NYT_9_1991_8,modern,['uncertainty'],1,"['economic', 'economy']",1,['deficit'],1,1
SF_2_1995_3,modern,[],0,['economic'],1,[],0,0
SF_6_2001_10,modern,['uncertain'],1,['economic'],1,[],0,0
NYT_5_2003_31,modern,['uncertain'],1,['economy'],1,['white house'],1,1
NYT_5_1985_4,modern,[],0,[],0,[],0,0
MIHB_6_1989_7,modern,['uncertainty'],1,['economy'],1,"['federal reserve', 'deficit']",1,1
NYT_9_1993_6,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
DMNB_12_2004_4,modern,['uncertainty'],1,['economic'],1,['deficit'],1,1
NYT_7_2009_43,modern,['uncertainty'],1,['economic'],1,['regulation'],1,1
LA_8_2009_10,modern,['uncertain'],1,['economy'],1,[],0,0
NYT_12_1986_13,modern,"['uncertain', 'uncertainty']",1,['economic'],1,"['congress', 'legislation', 'white house']",1,1
NYT_1_2003_20,modern,['uncertain'],1,['economic'],1,[],0,0
MIHB_3_1991_7,modern,['uncertain'],1,['economic'],1,[],0,0
LA_11_2011_23,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
NYT_5_1993_9,modern,[],0,['economic'],1,"['deficit', 'congress', 'legislation']",1,0
LA_6_2009_28,modern,['uncertain'],1,['economic'],1,[],0,0
NYT_3_1987_26,modern,['uncertain'],1,['economy'],1,[],0,0
DMNB_2_2008_5,modern,"['uncertain', 'uncertainty']",1,['economic'],1,[],0,0
SF_4_2002_4,modern,['uncertain'],1,['economy'],1,[],0,0
LA_2_2007_7,modern,['uncertain'],1,['economic'],1,[],0,0
LA_1_2005_21,modern,['uncertain'],1,['economic'],1,['legislation'],1,1
SF_9_2008_5,modern,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,[],0,0
LA_5_2011_6,modern,['uncertain'],1,['economic'],1,[],0,0
NYT_7_2011_2,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
LA_2_1985_7,modern,['uncertainty'],1,"['economic', 'economy']",1,['federal reserve'],1,1
NYT_1_1990_5,modern,[],0,"['economic', 'economy']",1,[],0,0
NYT_4_1995_10,modern,['uncertainty'],1,['economic'],1,[],0,0
NYT_11_1995_11,modern,['uncertainty'],1,['economic'],1,['congress'],1,1
DMNB_4_2003_21,modern,['uncertainty'],1,['economy'],1,[],0,0
NYT_2_1988_25,modern,['uncertainty'],1,"['economic', 'economy']",1,"['federal reserve', 'deficit']",1,1
SF_6_2005_6,modern,['uncertainty'],1,['economic'],1,[],0,0
LA_12_1994_42,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
DMNB_8_2003_2,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
LA_5_1985_12,modern,['uncertain'],1,['economic'],1,[],0,0
LA_10_2001_8,modern,['uncertain'],1,['economy'],1,['white house'],1,1
DMNB_9_2000_16,modern,['uncertainty'],1,['economic'],1,[],0,0
LA_2_2012_15,modern,['uncertainty'],1,['economy'],1,[],0,0
SF_2_2000_2,modern,['uncertain'],1,['economic'],1,[],0,0
NYT_6_2008_6,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
LA_8_2000_14,modern,['uncertainty'],1,['economic'],1,[],0,0
SF_7_2009_11,modern,['uncertainty'],1,"['economic', 'economy']",1,['federal reserve'],1,1
NYT_1_2000_14,modern,['uncertain'],1,['economy'],1,['white house'],1,1
LA_7_2001_35,modern,['uncertainty'],1,['economy'],1,[],0,0
NYT_6_1996_11,modern,['uncertainty'],1,['economic'],1,[],0,0
SF_6_2006_4,modern,['uncertainty'],1,['economic'],1,['legislation'],1,1
SF_5_2000_3,modern,[],0,['economic'],1,[],0,0
MIHB_2_2007_4,modern,[],0,['economic'],1,[],0,0
LA_8_1986_36,modern,[],0,[],0,[],0,0
NYT_9_1992_4,modern,[],0,['economy'],1,[],0,0
LA_6_1993_49,modern,['uncertainty'],1,"['economic', 'economy']",1,['legislation'],1,1
SF_11_2000_10,modern,['uncertainty'],1,"['economic', 'economy']",1,['federal reserve'],1,1
DMNB_12_1997_6,modern,['uncertainty'],1,[],0,[],0,0
SF_3_2011_7,modern,['uncertainty'],1,['economic'],1,['legislation'],1,1
NYT_9_2004_1,modern,[],0,['economic'],1,[],0,0
NYT_7_2006_16,modern,['uncertainty'],1,['economy'],1,[],0,0
LA_6_1993_2,modern,['uncertainty'],1,['economic'],1,[],0,0
MIHB_6_1999_2,modern,['uncertain'],1,['economic'],1,[],0,0
SF_1_2001_10,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
NYT_5_2006_19,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
DMNB_9_1998_25,modern,[],0,['economic'],1,"['federal reserve', 'legislation']",1,0
SF_9_1999_13,modern,['uncertain'],1,['economic'],1,[],0,0
LA_4_1991_39,modern,['uncertainty'],1,"['economic', 'economy']",1,"['legislation', 'white house']",1,1
NYT_8_1995_8,modern,['uncertainty'],1,"['economic', 'economy']",1,['federal reserve'],1,1
NYT_11_2000_22,modern,['uncertainty'],1,"['economic', 'economy']",1,"['federal reserve', 'congress']",1,1
NYT_11_2005_16,modern,['uncertain'],1,['economic'],1,"['congress', 'legislation']",1,1
LA_12_1992_38,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
DMNB_6_1995_16,modern,['uncertainty'],1,['economy'],1,['legislation'],1,1
NYT_8_2000_2,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
NYT_10_2003_14,modern,['uncertain'],1,['economy'],1,"['congress', 'white house']",1,1
SF_8_2000_2,modern,['uncertainty'],1,['economic'],1,['congress'],1,1
NYT_2_2009_8,modern,['uncertain'],1,"['economic', 'economy']",1,"['deficit', 'congress']",1,1
SF_1_1996_2,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
LA_5_2001_37,modern,['uncertainty'],1,"['economic', 'economy']",1,"['legislation', 'white house']",1,1
LA_5_1995_37,modern,['uncertainty'],1,['economic'],1,[],0,0
DMNB_5_2002_2,modern,['uncertainty'],1,['economy'],1,['white house'],1,1
SF_1_2000_7,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
LA_10_2004_1,modern,['uncertain'],1,['economy'],1,['white house'],1,1
LA_7_1992_25,modern,['uncertain'],1,['economic'],1,['white house'],1,1
NYT_7_2004_18,modern,['uncertain'],1,['economic'],1,"['congress', 'white house']",1,1
NYT_5_1987_2,modern,['uncertainty'],1,"['economic', 'economy']",1,"['federal reserve', 'deficit']",1,1
SF_11_2006_8,modern,['uncertain'],1,['economic'],1,[],0,0
MIHB_3_1987_5,modern,['uncertain'],1,"['economic', 'economy']",1,['deficit'],1,1
SF_12_1996_3,modern,[],0,[],0,['congress'],1,0
SF_11_1995_5,modern,['uncertainty'],1,[],0,[],0,0
DMNB_11_2004_8,modern,['uncertainty'],1,['economic'],1,"['deficit', 'congress']",1,1
NYT_10_2001_22,modern,['uncertain'],1,"['economic', 'economy']",1,['congress'],1,1
SF_1_2011_4,modern,[],0,['economy'],1,['white house'],1,0
SF_12_2000_23,modern,['uncertainty'],1,['economic'],1,[],0,0
MIHB_5_2003_8,modern,['uncertainty'],1,['economic'],1,[],0,0
SF_6_1999_3,modern,['uncertain'],1,['economy'],1,"['legislation', 'white house']",1,1
LA_12_2011_8,modern,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,['white house'],1,1
SF_8_2005_6,modern,['uncertainty'],1,['economy'],1,['congress'],1,1
SF_12_2006_3,modern,['uncertainty'],1,['economic'],1,[],0,0
NYT_5_1996_6,modern,['uncertain'],1,"['economic', 'economy']",1,['federal reserve'],1,1
LA_2_1997_28,modern,['uncertain'],1,"['economic', 'economy']",1,['federal reserve'],1,1
NYT_11_1992_1,modern,['uncertainty'],1,['economic'],1,[],0,0
LA_5_1996_25,modern,['uncertain'],1,"['economic', 'economy']",1,['legislation'],1,1
SF_12_2009_4,modern,['uncertainty'],1,['economic'],1,"['congress', 'legislation', 'white house']",1,1
LA_3_2010_18,modern,[],0,['economic'],1,[],0,0
DMNB_7_2006_2,modern,['uncertainty'],1,['economy'],1,['federal reserve'],1,1
LA_12_2006_7,modern,['uncertain'],1,['economic'],1,['white house'],1,1
NYT_3_1999_5,modern,['uncertainty'],1,['economic'],1,['congress'],1,1
LA_4_2003_25,modern,[],0,"['economic', 'economy']",1,['federal reserve'],1,0
NYT_4_2009_30,modern,['uncertainty'],1,"['economic', 'economy']",1,['deficit'],1,1
NYT_3_2010_29,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
NYT_11_1990_13,modern,['uncertain'],1,"['economic', 'economy']",1,"['deficit', 'legislation']",1,1
SF_2_2012_9,modern,['uncertainty'],1,['economic'],1,[],0,0
NYT_4_2006_19,modern,['uncertainty'],1,['economy'],1,[],0,0
NYT_10_2007_20,modern,['uncertainty'],1,['economic'],1,[],0,0
NYT_2_2001_9,modern,['uncertainty'],1,"['economic', 'economy']",1,['federal reserve'],1,1
NYT_3_2004_7,modern,['uncertainty'],1,"['economic', 'economy']",1,['white house'],1,1
LA_10_2000_8,modern,['uncertainty'],1,['economic'],1,[],0,0
LA_11_2010_21,modern,['uncertainty'],1,['economy'],1,"['congress', 'legislation']",1,1
SF_6_1997_2,modern,[],0,['economic'],1,"['deficit', 'congress', 'white house']",1,0
MIHB_4_2011_6,modern,['uncertain'],1,['economic'],1,"['deficit', 'congress', 'legislation']",1,1
MIHB_9_2006_12,modern,['uncertainty'],1,['economy'],1,[],0,0
SF_9_2011_22,modern,['uncertain'],1,['economy'],1,[],0,0
NYT_1_1994_11,modern,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,['deficit'],1,1
LA_10_2008_1,modern,['uncertainty'],1,['economic'],1,[],0,0
SF_1_2002_20,modern,[],0,['economic'],1,[],0,0
LA_7_2009_22,modern,['uncertain'],1,['economic'],1,[],0,0
LA_11_2006_12,modern,[],0,['economy'],1,[],0,0
SF_2_2011_8,modern,[],0,['economy'],1,[],0,0
LA_7_1987_5,modern,[],0,['economic'],1,['white house'],1,0
SF_11_2005_6,modern,['uncertain'],1,[],0,[],0,0
LA_10_1988_18,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
NYT_3_1994_29,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
MIHB_6_1987_7,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
LA_8_1991_5,modern,['uncertain'],1,"['economic', 'economy']",1,"['congress', 'white house']",1,1
SF_9_2001_52,modern,['uncertain'],1,['economic'],1,[],0,0
LA_2_2003_3,modern,['uncertain'],1,['economy'],1,"['deficit', 'congress', 'white house']",1,1
SF_5_2008_7,modern,['uncertainty'],1,['economy'],1,"['congress', 'legislation']",1,1
MIHB_4_2005_6,modern,['uncertain'],1,['economic'],1,[],0,0
SF_2_2008_15,modern,[],0,[],0,[],0,0
NYT_12_1986_16,modern,[],0,[],0,['congress'],1,0
DMNB_6_2001_3,modern,['uncertain'],1,['economy'],1,"['regulation', 'congress', 'white house']",1,1
LA_1_1992_71,modern,[],0,"['economic', 'economy']",1,['congress'],1,0
SF_2_1998_2,modern,['uncertainty'],1,"['economic', 'economy']",1,['regulation'],1,1
LA_12_1990_14,modern,['uncertainty'],1,['economic'],1,[],0,0
NYT_9_1997_5,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
NYT_2_1998_26,modern,[],0,"['economic', 'economy']",1,[],0,0
MIHB_9_2007_25,modern,['uncertain'],1,"['economic', 'economy']",1,"['congress', 'legislation', 'white house']",1,1
LA_12_1997_27,modern,['uncertain'],1,['economy'],1,[],0,0
SF_12_2003_14,modern,['uncertain'],1,['economy'],1,[],0,0
SF_12_2001_11,modern,['uncertainty'],1,[],0,"['congress', 'legislation']",1,0
SF_12_2005_16,modern,['uncertain'],1,[],0,['deficit'],1,0
LA_6_1987_10,modern,[],0,['economic'],1,[],0,0
MIHB_5_1995_6,modern,['uncertainty'],1,['economic'],1,[],0,0
SF_11_1996_1,modern,[],0,['economic'],1,['white house'],1,0
DMNB_1_1998_31,modern,['uncertain'],1,['economic'],1,[],0,0
LA_2_1994_30,modern,['uncertainty'],1,"['economic', 'economy']",1,"['federal reserve', 'congress']",1,1
NYT_11_2004_17,modern,['uncertainty'],1,['economy'],1,"['federal reserve', 'deficit']",1,1
NYT_3_1999_15,modern,['uncertain'],1,"['economic', 'economy']",1,"['congress', 'legislation', 'white house']",1,1
SF_10_2007_3,modern,['uncertainty'],1,['economic'],1,[],0,0
SF_3_2010_3,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
SF_11_2004_8,modern,['uncertainty'],1,['economy'],1,[],0,0
DMNB_6_2010_4,modern,['uncertainty'],1,['economy'],1,[],0,0
NYT_3_1996_15,modern,['uncertainty'],1,['economic'],1,['regulation'],1,1
LA_10_2006_8,modern,['uncertain'],1,['economy'],1,[],0,0
LA_11_1987_11,modern,['uncertain'],1,['economic'],1,[],0,0
LA_11_2003_9,modern,['uncertainty'],1,['economic'],1,['deficit'],1,1
SF_3_2005_10,modern,[],0,[],0,[],0,0
SF_8_2005_5,modern,[],0,['economy'],1,[],0,0
LA_6_1992_6,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
LA_11_2007_31,modern,['uncertainty'],1,['economic'],1,[],0,0
SF_4_1997_4,modern,['uncertainty'],1,[],0,"['congress', 'legislation']",1,0
DMNB_10_2001_39,modern,['uncertainty'],1,['economy'],1,[],0,0
SF_4_2004_10,modern,['uncertain'],1,['economy'],1,['congress'],1,1
SF_8_2004_17,modern,['uncertainty'],1,['economic'],1,[],0,0
LA_8_2001_36,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
NYT_1_2009_80,modern,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,[],0,0
NYT_7_1991_9,modern,['uncertainty'],1,"['economic', 'economy']",1,['deficit'],1,1
NYT_11_1998_12,modern,['uncertainty'],1,['economic'],1,[],0,0
NYT_12_2007_10,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
LA_9_1991_17,modern,['uncertain'],1,['economic'],1,['legislation'],1,1
NYT_11_1994_16,modern,['uncertain'],1,['economic'],1,['legislation'],1,1
DMNB_8_1996_14,modern,['uncertain'],1,['economic'],1,"['deficit', 'congress', 'white house']",1,1
SF_7_2000_12,modern,['uncertainty'],1,['economic'],1,['legislation'],1,1
LA_6_1995_18,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
LA_5_1996_28,modern,"['uncertain', 'uncertainty']",1,['economic'],1,['congress'],1,1
LA_7_1994_52,modern,"['uncertain', 'uncertainty']",1,['economy'],1,[],0,0
LA_8_2002_23,modern,['uncertainty'],1,['economic'],1,[],0,0
NYT_11_2001_1,modern,['uncertain'],1,['economic'],1,[],0,0
SF_3_2009_20,modern,['uncertainty'],1,['economic'],1,[],0,0
SF_1_2007_9,modern,[],0,"['economic', 'economy']",1,"['congress', 'legislation']",1,0
NYT_1_2008_9,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
SF_12_2002_20,modern,['uncertain'],1,['economic'],1,[],0,0
NYT_10_2000_20,modern,['uncertain'],1,['economy'],1,[],0,0
SF_4_2007_6,modern,[],0,['economy'],1,['regulation'],1,0
NYT_7_1992_28,modern,['uncertain'],1,"['economic', 'economy']",1,"['congress', 'white house']",1,1
SF_5_1997_3,modern,[],0,[],0,[],0,0
LA_11_2007_30,modern,['uncertain'],1,"['economic', 'economy']",1,['deficit'],1,1
MIHB_7_2009_17,modern,['uncertainty'],1,"['economic', 'economy']",1,['congress'],1,1
NYT_10_1996_3,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
MIHB_10_2006_4,modern,['uncertainty'],1,['economic'],1,[],0,0
MIHB_7_1992_14,modern,['uncertain'],1,['economy'],1,[],0,0
SF_7_1995_1,modern,"['uncertain', 'uncertainty']",1,['economic'],1,[],0,0
SF_10_2006_4,modern,['uncertainty'],1,[],0,[],0,0
LA_3_2009_25,modern,['uncertainty'],1,['economy'],1,[],0,0
NYT_11_1989_3,modern,['uncertainty'],1,['economic'],1,['white house'],1,1
SF_9_2009_1,modern,['uncertainty'],1,['economic'],1,[],0,0
LA_8_2002_33,modern,['uncertainty'],1,['economic'],1,['federal reserve'],1,1
LA_9_2009_2,modern,['uncertainty'],1,['economy'],1,[],0,0
NYT_3_2005_7,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
SF_4_2010_2,modern,['uncertainty'],1,['economic'],1,[],0,0
LA_1_1987_2,modern,['uncertain'],1,"['economic', 'economy']",1,"['deficit', 'legislation', 'white house']",1,1
DMNB_7_1999_12,modern,[],0,"['economic', 'economy']",1,['deficit'],1,0
LA_8_1992_25,modern,['uncertain'],1,['economic'],1,['legislation'],1,1
LA_9_1993_52,modern,['uncertainty'],1,['economic'],1,[],0,0
LA_7_2008_29,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
MIHB_3_2010_2,modern,['uncertain'],1,['economic'],1,"['congress', 'legislation', 'white house']",1,1
LA_1_1990_31,modern,['uncertain'],1,['economic'],1,['congress'],1,1
MIHB_6_1996_12,modern,['uncertain'],1,['economic'],1,[],0,0
SF_6_2003_5,modern,['uncertainty'],1,['economic'],1,[],0,0
SF_5_2002_13,modern,['uncertainty'],1,['economic'],1,[],0,0
MIHB_10_1995_7,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
LA_1_2002_10,modern,['uncertainty'],1,['economy'],1,[],0,0
NYT_6_1999_17,modern,[],0,"['economic', 'economy']",1,['federal reserve'],1,0
DMNB_12_2002_8,modern,[],0,['economic'],1,[],0,0
LA_11_1993_8,modern,['uncertain'],1,['economic'],1,['white house'],1,1
NYT_9_2002_1,modern,['uncertainty'],1,"['economic', 'economy']",1,['congress'],1,1
MIHB_1_1987_14,modern,['uncertain'],1,['economy'],1,['federal reserve'],1,1
NYT_3_1994_16,modern,['uncertainty'],1,"['economic', 'economy']",1,['federal reserve'],1,1
LA_7_1986_17,modern,['uncertain'],1,"['economic', 'economy']",1,"['federal reserve', 'deficit', 'congress']",1,1
SF_7_2008_5,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
SF_8_2000_6,modern,['uncertainty'],1,['economy'],1,[],0,0
DMNB_7_2009_5,modern,['uncertain'],1,['economic'],1,[],0,0
LA_3_1995_16,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
SF_6_2009_5,modern,['uncertainty'],1,['economy'],1,[],0,0
NYT_9_2005_31,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
LA_4_2010_13,modern,['uncertain'],1,['economic'],1,[],0,0
LA_8_2004_14,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
DMNB_11_1993_2,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
NYT_11_1993_32,modern,['uncertain'],1,"['economic', 'economy']",1,"['federal reserve', 'deficit']",1,1
MIHB_2_1987_3,modern,['uncertainty'],1,['economy'],1,[],0,0
LA_8_1989_11,modern,['uncertain'],1,['economic'],1,[],0,0
LA_11_1993_29,modern,['uncertainty'],1,[],0,[],0,0
NYT_10_1997_24,modern,['uncertainty'],1,"['economic', 'economy']",1,"['federal reserve', 'deficit', 'congress', 'white house']",1,1
NYT_11_2006_10,modern,['uncertain'],1,['economy'],1,[],0,0
LA_9_1991_18,modern,['uncertain'],1,['economic'],1,['congress'],1,1
NYT_9_1996_20,modern,['uncertainty'],1,"['economic', 'economy']",1,['congress'],1,1
LA_10_2004_29,modern,['uncertain'],1,"['economic', 'economy']",1,['federal reserve'],1,1
NYT_7_1994_25,modern,[],0,"['economic', 'economy']",1,['deficit'],1,0
LA_9_1996_5,modern,['uncertain'],1,['economic'],1,['congress'],1,1
SF_2_1999_1,modern,['uncertainty'],1,['economic'],1,[],0,0
LA_8_2005_12,modern,['uncertainty'],1,"['economic', 'economy']",1,"['deficit', 'congress']",1,1
MIHB_6_1992_2,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
SF_1_2004_13,modern,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
LA_3_2005_8,modern,['uncertain'],1,[],0,[],0,0
SF_8_2008_16,modern,[],0,['economic'],1,[],0,0
LA_2_1991_62,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
DMNB_6_1996_16,modern,['uncertain'],1,['economic'],1,[],0,0
NYT_5_1992_10,modern,['uncertain'],1,"['economic', 'economy']",1,[],0,0
NYT_8_1994_35,modern,['uncertain'],1,['economic'],1,['federal reserve'],1,1
NYT_11_2008_61,modern,['uncertain'],1,['economic'],1,[],0,0
LA_10_2010_5,modern,['uncertainty'],1,['economy'],1,[],0,0
SF_10_1998_15,modern,['uncertain'],1,[],0,['congress'],1,0
NYT_9_1999_9,modern,['uncertainty'],1,['economic'],1,[],0,0
LA_1_1996_24,modern,['uncertainty'],1,['economic'],1,[],0,0
MIHB_5_2002_7,modern,['uncertainty'],1,['economic'],1,['deficit'],1,1
LA_2_1992_17,modern,['uncertain'],1,['economic'],1,"['congress', 'white house']",1,1
LA_9_1994_36,modern,['uncertain'],1,"['economic', 'economy']",1,['federal reserve'],1,1
