article_number,year,month,EPU,label,unique_id_current,vintage
1887,2003,2,0.0,0.0,LA_2_2003_21,Current
1888,2002,4,0.0,0.0,LA_4_2002_12,Current
1889,1989,5,1.0,1.0,MIHB_5_1989_7,Current
1891,2011,6,1.0,1.0,NYT_6_2011_21,Current
1892,2010,2,0.0,0.0,LA_2_2010_10,Current
1893,1995,1,0.0,0.0,DMNB_1_1995_21,Current
1894,1998,5,1.0,1.0,SF_5_1998_7,Current
1895,1987,1,0.0,0.0,LA_1_1987_15,Current
1896,1989,2,0.0,0.0,MIHB_2_1989_7,Current
1897,2010,6,0.0,0.0,SF_6_2010_19,Current
1898,1998,8,0.0,0.0,MIHB_8_1998_6,Current
1899,1999,6,0.0,0.0,LA_6_1999_19,Current
1900,1994,4,1.0,1.0,MIHB_4_1994_15,Current
1902,2005,4,0.0,0.0,NYT_4_2005_11,Current
1904,1999,1,0.0,0.0,DMNB_1_1999_13,Current
1905,1997,5,0.0,0.0,SF_5_1997_2,Current
1906,2012,2,0.0,0.0,LA_2_2012_5,Current
1907,1996,7,1.0,1.0,DMNB_7_1996_4,Current
1908,1993,12,1.0,1.0,LA_12_1993_34,Current
1909,1994,8,1.0,1.0,MIHB_8_1994_6,Current
1910,1987,5,0.0,0.0,LA_5_1987_12,Current
1911,2010,10,0.0,0.0,SF_10_2010_6,Current
1912,1998,10,1.0,1.0,NYT_10_1998_10,Current
1913,1989,9,1.0,1.0,NYT_9_1989_17,Current
1914,1990,12,0.0,0.0,NYT_12_1990_36,Current
1915,2011,1,0.0,0.0,MIHB_1_2011_2,Current
1916,2006,6,1.0,1.0,MIHB_6_2006_2,Current
1917,2004,3,1.0,1.0,DMNB_3_2004_14,Current
1918,1991,8,0.0,0.0,MIHB_8_1991_7,Current
1920,2006,7,1.0,1.0,MIHB_7_2006_9,Current
1921,1995,4,0.0,0.0,NYT_4_1995_16,Current
1922,2006,12,0.0,0.0,DMNB_12_2006_4,Current
1923,2006,6,1.0,1.0,LA_6_2006_12,Current
1925,2006,11,1.0,1.0,SF_11_2006_9,Current
1927,1985,1,1.0,1.0,LA_1_1985_1,Current
1928,1989,8,0.0,0.0,NYT_8_1989_2,Current
1929,2008,1,0.0,0.0,DMNB_1_2008_3,Current
1930,2007,10,0.0,0.0,LA_10_2007_2,Current
1931,1992,5,1.0,1.0,MIHB_5_1992_12,Current
1932,2001,1,0.0,0.0,DMNB_1_2001_4,Current
1933,2006,11,1.0,1.0,MIHB_11_2006_2,Current
1934,2007,7,0.0,0.0,MIHB_7_2007_3,Current
1936,2001,12,0.0,0.0,SF_12_2001_15,Current
1938,2011,8,1.0,1.0,LA_8_2011_39,Current
1939,1997,11,0.0,0.0,MIHB_11_1997_4,Current
1940,2000,1,0.0,0.0,LA_1_2000_17,Current
1942,2007,4,0.0,0.0,SF_4_2007_5,Current
1944,1988,1,0.0,0.0,NYT_1_1988_2,Current
1945,2011,5,0.0,0.0,LA_5_2011_8,Current
1946,2000,5,0.0,0.0,NYT_5_2000_5,Current
1947,2002,9,1.0,1.0,DMNB_9_2002_10,Current
1948,1997,10,1.0,1.0,SF_10_1997_4,Current
1949,1988,5,1.0,1.0,NYT_5_1988_23,Current
1951,2002,10,0.0,0.0,DMNB_10_2002_6,Current
1952,1988,2,0.0,0.0,NYT_2_1988_6,Current
1953,1999,2,1.0,1.0,MIHB_2_1999_5,Current
1954,1988,3,0.0,0.0,LA_3_1988_21,Current
1955,1996,10,0.0,0.0,MIHB_10_1996_6,Current
1956,2009,12,0.0,0.0,SF_12_2009_21,Current
1957,1995,8,0.0,0.0,DMNB_8_1995_2,Current
1959,1992,7,0.0,0.0,DMNB_7_1992_10,Current
1960,2006,7,0.0,0.0,SF_7_2006_10,Current
1961,2002,11,0.0,0.0,MIHB_11_2002_17,Current
1962,2002,2,1.0,1.0,LA_2_2002_32,Current
1963,1994,1,0.0,0.0,LA_1_1994_24,Current
1964,2008,5,1.0,1.0,SF_5_2008_9,Current
1965,1998,11,1.0,1.0,LA_11_1998_46,Current
1966,1986,8,1.0,1.0,LA_8_1986_15,Current
1967,1998,2,1.0,1.0,LA_2_1998_12,Current
1968,1997,1,1.0,1.0,DMNB_1_1997_2,Current
1969,2010,8,0.0,0.0,SF_8_2010_9,Current
1970,1998,11,1.0,1.0,DMNB_11_1998_4,Current
1971,2007,11,0.0,0.0,SF_11_2007_1,Current
1972,1985,10,0.0,0.0,MIHB_10_1985_2,Current
1974,1993,9,0.0,0.0,LA_9_1993_41,Current
1975,2001,12,1.0,1.0,NYT_12_2001_29,Current
1976,2010,4,1.0,1.0,SF_4_2010_2,Current
1977,1997,1,0.0,0.0,LA_1_1997_1,Current
1978,1989,12,1.0,1.0,MIHB_12_1989_15,Current
1979,2006,11,0.0,0.0,DMNB_11_2006_3,Current
1980,1997,2,0.0,0.0,SF_2_1997_1,Current
1981,1987,11,0.0,0.0,MIHB_11_1987_5,Current
1982,2000,10,1.0,1.0,SF_10_2000_5,Current
1983,1998,5,1.0,1.0,DMNB_5_1998_5,Current
1984,2008,4,0.0,0.0,SF_4_2008_14,Current
1985,1987,1,1.0,1.0,MIHB_1_1987_6,Current
1986,1994,8,0.0,0.0,NYT_8_1994_40,Current
1987,2002,4,0.0,0.0,NYT_4_2002_9,Current
1988,1999,12,1.0,1.0,DMNB_12_1999_2,Current
1989,2011,9,1.0,1.0,DMNB_9_2011_5,Current
1990,1989,5,0.0,0.0,NYT_5_1989_9,Current
1991,1997,4,1.0,1.0,NYT_4_1997_1,Current
1992,1988,12,1.0,1.0,NYT_12_1988_19,Current
1993,1985,4,1.0,1.0,LA_4_1985_11,Current
1994,2001,7,0.0,0.0,SF_7_2001_15,Current
1995,2002,1,0.0,0.0,SF_1_2002_15,Current
1996,1996,11,0.0,0.0,SF_11_1996_4,Current
1997,2002,4,1.0,1.0,SF_4_2002_9,Current
1998,1996,6,1.0,1.0,SF_6_1996_3,Current
1999,2000,7,0.0,0.0,LA_7_2000_14,Current
2000,2008,10,0.0,0.0,MIHB_10_2008_48,Current
2001,2000,2,0.0,0.0,SF_2_2000_2,Current
2002,2005,11,0.0,0.0,SF_11_2005_8,Current
2003,2002,11,0.0,0.0,SF_11_2002_7,Current
2004,2005,5,0.0,0.0,SF_5_2005_1,Current
2005,2003,5,0.0,0.0,DMNB_5_2003_4,Current
2006,1999,10,1.0,1.0,SF_10_1999_3,Current
2007,2009,5,1.0,1.0,DMNB_5_2009_11,Current
2009,2010,10,0.0,0.0,LA_10_2010_24,Current
2010,2008,12,0.0,0.0,NYT_12_2008_71,Current
2011,1997,12,1.0,1.0,DMNB_12_1997_16,Current
2012,1998,10,1.0,1.0,DMNB_10_1998_2,Current
2013,2008,2,0.0,0.0,DMNB_2_2008_4,Current
2014,1988,9,0.0,0.0,NYT_9_1988_12,Current
2015,2003,3,1.0,1.0,NYT_3_2003_49,Current
2016,2000,1,0.0,0.0,DMNB_1_2000_6,Current
2017,1987,2,0.0,0.0,NYT_2_1987_16,Current
2018,2008,11,1.0,1.0,DMNB_11_2008_19,Current
2019,2005,9,0.0,0.0,NYT_9_2005_31,Current
2020,2012,1,0.0,0.0,DMNB_1_2012_5,Current
2021,2005,12,1.0,1.0,SF_12_2005_1,Current
2022,2011,2,0.0,0.0,MIHB_2_2011_4,Current
2023,1997,10,0.0,0.0,LA_10_1997_1,Current
2024,2008,4,0.0,0.0,DMNB_4_2008_4,Current
2025,1985,2,0.0,0.0,LA_2_1985_6,Current
2026,2002,11,0.0,0.0,DMNB_11_2002_19,Current
2027,2004,6,1.0,1.0,SF_6_2004_2,Current
2028,2007,11,0.0,0.0,MIHB_11_2007_8,Current
2029,1998,5,0.0,0.0,NYT_5_1998_31,Current
2030,1998,7,1.0,1.0,LA_7_1998_28,Current
2031,1989,1,1.0,1.0,LA_1_1989_4,Current
2032,1994,4,0.0,0.0,LA_4_1994_19,Current
2033,1986,2,1.0,1.0,MIHB_2_1986_4,Current
